evacion,cliente_genero,cliente_ciudadano_mayor,cliente_pareja,cliente_dependientes,cliente_antiguedad_meses,telefono_servicio,telefono_multiples_lineas,internet_servicio,internet_seguridad_en_linea,internet_respaldo_en_linea,internet_proteccion_dispositivo,internet_soporte_tecnico,internet_streaming_tv,internet_streaming_peliculas,cuenta_contrato,cuenta_facturacion_electronica,cuenta_metodo_pago,cuenta_cargos_mensuales,cuenta_cargos_diarios
1,1,0,1,0,9,0,,1,0,0,0,0,0,0,1,0,3,24.1,0.8
0,1,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,25.35,0.85
0,1,0,1,1,71,1,1,1,1,0,1,1,1,1,1,0,1,85.45,2.85
1,1,1,0,0,3,1,0,2,0,0,0,0,1,0,0,1,1,79.9,2.66
0,1,0,0,0,71,0,,1,1,1,1,1,1,0,2,0,3,53.95,1.8
0,0,0,1,1,6,1,0,0,,,,,,,0,0,0,19.85,0.66
1,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,69.75,2.33
0,1,0,1,0,72,0,,1,1,1,1,1,1,1,2,1,1,64.7,2.16
1,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,1,1,70.3,2.34
0,1,0,0,0,59,1,1,2,0,1,1,1,1,1,0,1,1,111.35,3.71
0,0,0,0,0,57,1,0,1,1,1,1,1,1,0,2,1,2,74.3,2.48
0,1,0,1,1,35,1,0,0,,,,,,,2,0,3,20.5,0.68
0,1,0,1,0,43,1,1,1,1,1,0,1,0,0,0,0,3,66.25,2.21
1,1,0,1,1,49,1,1,2,0,0,0,0,1,0,0,0,1,84.5,2.82
0,1,1,1,0,67,1,1,2,0,0,0,0,1,1,0,1,2,94.65,3.16
1,1,0,1,0,47,1,1,2,0,1,1,0,0,0,0,1,3,83.35,2.78
0,1,0,0,0,46,0,,1,1,0,0,0,0,0,1,1,3,30.75,1.02
0,1,0,0,0,5,1,0,2,0,0,0,0,0,1,0,0,0,78.75,2.62
0,1,0,1,0,72,1,1,2,1,1,1,0,1,0,2,1,2,97.95,3.26
0,0,0,0,0,48,1,0,1,1,1,0,0,0,0,2,0,2,55.5,1.85
1,0,0,0,1,12,1,1,2,1,0,0,0,0,0,0,1,1,78.3,2.61
1,0,1,0,0,43,1,0,2,1,1,0,1,1,1,0,1,2,108.15,3.6
0,1,0,0,0,5,0,,1,0,0,0,0,0,0,0,0,0,24.3,0.81
0,1,0,1,1,72,1,1,0,,,,,,,2,0,2,24.75,0.82
0,0,0,1,0,3,1,0,0,,,,,,,0,1,0,19.6,0.65
0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,46.3,1.54
0,0,0,1,0,38,1,0,0,,,,,,,1,1,2,20.25,0.68
0,1,0,0,0,51,1,1,1,1,1,1,1,1,0,1,1,2,81.15,2.7
0,1,0,0,0,57,1,0,1,0,1,0,1,0,0,1,1,0,54.65,1.82
0,1,0,1,0,65,1,1,2,1,1,1,0,1,0,2,1,1,99.35,3.31
0,0,0,1,0,56,1,1,2,1,1,1,0,1,1,1,0,3,109.8,3.66
0,0,0,1,0,17,1,1,2,0,0,0,0,1,1,0,0,1,92.6,3.09
0,0,0,0,0,5,1,1,2,0,0,0,0,0,0,0,0,1,75.6,2.52
0,0,0,1,1,29,1,1,0,,,,,,,2,0,0,26.1,0.87
0,0,1,1,0,46,1,1,2,0,0,0,1,1,1,1,0,1,100.25,3.34
0,0,0,0,0,22,1,1,2,0,0,0,0,0,0,1,1,2,76.0,2.53
0,1,0,0,0,9,1,0,0,,,,,,,1,1,1,19.9,0.66
0,1,0,0,0,52,0,,1,1,1,1,1,1,1,2,0,2,63.9,2.13
1,0,0,0,0,3,1,0,2,0,0,1,1,0,0,0,0,2,80.1,2.67
1,0,0,1,1,25,0,,1,1,1,1,0,1,1,0,1,2,58.6,1.95
1,1,1,0,0,9,1,1,2,0,1,0,0,1,1,0,1,2,99.45,3.32
0,0,1,0,0,64,0,,1,0,1,0,1,1,0,0,1,1,43.85,1.46
0,1,0,1,0,63,1,0,2,1,0,1,0,1,1,2,0,2,99.7,3.32
0,0,0,0,0,50,1,1,2,0,0,0,0,1,1,0,1,1,95.7,3.19
1,0,0,1,1,22,1,0,1,0,1,0,1,0,0,0,0,1,55.15,1.84
0,1,0,0,0,15,1,1,2,1,0,0,0,1,1,0,1,1,99.7,3.32
0,1,0,0,1,57,1,0,0,,,,,,,2,1,0,19.6,0.65
0,0,0,1,0,17,1,1,1,0,1,0,0,1,1,0,1,3,75.4,2.51
0,1,0,0,0,6,1,0,1,0,1,0,0,1,0,0,0,1,59.45,1.98
1,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,2,73.25,2.44
0,0,0,0,0,42,1,0,0,,,,,,,1,1,0,20.65,0.69
0,1,0,1,0,69,1,1,2,0,0,1,0,1,1,1,0,3,99.5,3.32
1,0,0,0,1,15,1,0,2,0,0,0,0,0,0,0,0,3,69.0,2.3
0,1,1,0,0,6,1,0,2,0,0,0,0,1,0,0,1,1,79.7,2.66
0,1,0,1,1,56,0,,1,1,1,0,1,1,0,1,1,0,52.0,1.73
1,0,1,0,0,1,1,0,2,0,0,1,0,0,1,0,1,1,85.0,2.83
0,1,0,1,1,4,1,0,0,,,,,,,0,1,0,20.5,0.68
0,0,0,0,0,45,1,1,2,0,0,1,0,0,1,0,1,2,89.3,2.98
0,1,0,1,0,22,1,1,2,1,0,0,1,1,0,0,0,2,95.9,3.2
0,0,0,1,1,72,1,1,2,1,1,0,1,1,0,2,0,3,99.9,3.33
1,0,1,0,0,5,0,,1,0,1,0,0,0,0,0,0,1,28.45,0.95
1,0,0,0,1,18,0,,1,0,0,0,0,0,1,0,1,1,35.0,1.17
0,1,0,1,0,66,1,1,2,1,1,1,1,0,0,2,0,0,96.6,3.22
0,0,1,1,0,23,1,0,2,1,0,0,0,1,1,0,1,1,95.1,3.17
0,1,0,1,1,62,1,1,2,1,1,0,0,1,0,1,1,2,94.95,3.16
0,0,0,0,0,23,0,,1,0,0,0,0,1,1,0,1,1,44.95,1.5
0,1,0,1,1,69,1,0,2,0,0,0,1,1,1,2,1,2,95.2,3.17
0,1,0,1,1,61,1,0,0,,,,,,,1,0,0,20.4,0.68
0,0,0,1,1,70,1,1,1,1,0,0,1,1,1,2,1,3,80.6,2.69
0,1,0,0,0,54,1,0,2,1,0,1,1,0,0,1,0,1,84.4,2.81
0,0,0,1,0,37,1,1,1,1,0,1,1,0,0,1,0,2,68.1,2.27
0,0,0,1,1,71,1,1,1,1,1,1,1,0,0,2,0,0,71.1,2.37
0,1,0,1,1,13,1,0,1,0,0,0,0,1,1,1,1,1,64.75,2.16
0,1,0,1,0,71,1,1,2,0,1,0,1,1,1,2,1,2,104.15,3.47
0,1,0,0,0,4,1,0,1,0,0,0,1,0,0,0,1,0,50.8,1.69
0,1,0,0,0,7,1,1,0,,,,,,,0,0,0,23.5,0.78
0,1,0,1,0,68,1,1,1,1,1,1,1,1,1,2,1,2,90.8,3.03
0,1,1,0,0,32,1,1,2,0,0,1,0,0,0,0,1,2,81.1,2.7
0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,62.8,2.09
0,1,0,0,0,4,1,0,0,,,,,,,1,0,0,19.7,0.66
0,0,0,0,0,26,1,0,1,0,1,1,0,0,0,0,1,2,54.75,1.82
1,0,0,0,0,42,1,0,1,1,1,1,1,0,1,1,0,2,73.9,2.46
0,1,0,0,0,31,1,0,0,,,,,,,2,0,3,20.4,0.68
0,1,0,1,1,69,1,1,2,0,1,1,0,1,0,1,0,2,95.75,3.19
0,0,0,0,0,65,1,1,2,1,1,0,1,0,0,1,1,1,89.85,2.99
0,0,1,1,0,30,1,1,2,0,1,0,0,1,0,0,1,1,90.05,3.0
1,1,0,1,0,60,1,0,2,0,1,0,0,1,1,1,1,1,94.4,3.15
1,0,0,0,0,2,1,0,2,0,0,1,0,0,1,0,1,0,86.2,2.87
0,0,0,0,0,9,1,0,0,,,,,,,0,0,0,20.25,0.68
0,0,0,0,0,44,0,,1,0,0,1,0,1,1,1,1,1,49.05,1.64
0,1,0,0,1,71,1,0,1,1,1,1,1,1,0,2,1,2,76.9,2.56
1,1,1,0,0,22,1,1,2,0,0,0,1,1,0,0,1,3,90.5,3.02
0,0,0,1,0,56,1,1,2,1,0,0,0,1,1,1,1,1,98.0,3.27
0,1,0,1,1,72,1,1,0,,,,,,,2,0,2,25.55,0.85
0,1,0,0,0,1,1,0,0,,,,,,,0,0,0,19.95,0.66
0,0,0,1,1,20,1,1,0,,,,,,,0,1,3,25.55,0.85
0,0,0,1,1,54,1,0,1,1,0,1,1,0,1,2,0,3,69.95,2.33
0,0,0,0,0,23,1,0,2,0,1,0,1,0,0,0,1,0,79.1,2.64
1,1,0,1,1,33,1,0,1,0,0,1,1,1,1,1,1,0,73.9,2.46
0,1,0,0,0,50,1,1,0,,,,,,,2,0,3,24.9,0.83
0,1,0,1,0,72,1,1,2,1,1,1,0,1,1,2,1,1,109.65,3.66
0,0,0,0,0,19,1,0,1,0,1,0,0,1,0,1,0,1,58.2,1.94
0,0,0,1,0,70,1,1,2,0,1,1,1,1,1,2,1,1,110.5,3.68
1,1,0,0,0,22,1,1,2,0,1,0,0,0,0,0,1,1,79.35,2.64
0,0,0,1,0,59,1,1,2,0,0,1,1,1,0,0,0,1,93.35,3.11
1,1,0,0,1,31,1,1,1,0,1,0,1,1,1,1,1,0,79.45,2.65
0,0,0,0,0,29,1,1,1,0,1,0,0,0,0,1,1,1,55.25,1.84
1,1,0,0,0,3,1,0,1,0,1,0,0,0,0,0,1,0,49.9,1.66
1,1,0,0,0,69,1,0,2,0,1,1,1,1,1,1,1,3,104.05,3.47
0,0,0,1,0,71,1,1,2,0,1,1,1,1,1,2,0,1,109.25,3.64
1,0,0,0,0,29,1,0,2,0,0,0,0,1,0,0,1,1,78.9,2.63
1,1,1,0,0,53,0,,1,0,1,1,0,1,1,0,1,1,54.45,1.82
1,0,0,0,0,1,0,,1,0,1,0,0,0,0,0,0,3,29.95,1.0
1,1,0,1,1,20,1,0,2,0,0,0,0,1,1,0,1,1,90.2,3.01
0,0,0,0,1,11,1,0,0,,,,,,,0,0,2,19.7,0.66
0,1,0,1,1,49,1,0,1,1,1,0,1,0,0,0,0,2,59.6,1.99
0,1,0,1,0,49,1,0,2,0,1,0,0,1,1,2,1,1,94.8,3.16
1,1,0,0,0,59,1,0,0,,,,,,,2,0,0,19.35,0.64
1,1,0,0,0,8,1,1,2,0,1,0,0,1,1,0,0,1,100.85,3.36
1,0,1,0,0,11,1,1,2,0,0,0,0,1,1,0,1,3,95.15,3.17
1,1,0,1,0,11,1,1,2,0,1,0,0,0,0,0,1,3,80.5,2.68
1,1,0,0,0,20,1,1,2,0,0,0,0,1,0,0,1,1,85.25,2.84
1,1,0,0,0,10,1,1,1,0,0,0,0,1,1,0,1,2,72.15,2.41
0,1,0,1,1,67,1,1,1,1,1,1,1,0,0,1,1,2,69.35,2.31
0,1,0,0,0,65,1,1,2,1,0,1,1,1,1,1,1,2,110.0,3.67
1,1,0,0,0,3,0,,1,0,0,1,0,1,0,0,1,0,40.15,1.34
0,0,0,0,0,13,0,,1,0,1,0,0,0,0,0,1,1,31.65,1.06
0,1,0,0,0,48,1,0,1,0,1,1,1,1,1,2,0,2,78.9,2.63
0,1,0,0,0,71,1,1,2,0,0,1,1,0,0,2,1,2,86.4,2.88
0,1,0,0,0,9,1,0,2,0,0,1,0,0,0,0,1,1,73.8,2.46
0,0,0,1,1,50,1,0,0,,,,,,,2,0,2,20.55,0.68
0,0,0,1,0,62,1,0,2,1,0,1,1,1,1,1,1,1,104.3,3.48
0,0,0,1,1,31,1,0,1,1,0,1,1,1,1,1,1,0,81.15,2.7
0,0,0,0,0,20,0,,1,0,0,0,0,0,0,0,0,2,24.9,0.83
0,1,0,1,0,69,1,0,0,,,,,,,2,0,0,19.9,0.66
0,1,0,0,0,34,0,,1,0,0,0,0,0,0,0,1,3,25.05,0.84
1,1,1,1,0,44,1,1,2,0,1,0,0,0,1,1,0,0,88.4,2.95
1,1,0,0,0,10,1,1,2,0,0,0,0,0,0,0,1,0,74.15,2.47
0,1,0,1,1,72,0,,1,1,1,1,1,0,1,2,1,2,55.45,1.85
0,0,0,0,0,53,1,0,0,,,,,,,2,0,2,19.85,0.66
0,1,1,0,0,4,1,0,2,0,0,1,0,1,1,0,1,1,94.75,3.16
0,1,0,0,0,3,0,,1,1,0,1,1,0,0,0,0,0,41.35,1.38
0,1,0,0,0,67,1,1,1,1,1,1,1,1,1,1,1,3,88.8,2.96
1,0,0,0,0,35,1,1,2,0,0,0,0,1,0,0,1,1,86.45,2.88
0,0,0,1,1,54,1,1,2,1,1,0,0,1,1,0,1,3,104.1,3.47
1,0,0,0,0,1,1,0,2,1,0,0,0,1,1,0,1,1,95.6,3.19
0,0,0,0,0,3,1,0,2,0,0,0,0,1,0,0,1,1,80.5,2.68
1,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,74.9,2.5
0,0,1,0,0,31,1,0,2,1,0,0,0,0,0,0,1,2,73.55,2.45
0,1,0,1,0,42,1,1,2,0,0,1,1,1,1,1,1,1,108.3,3.61
0,0,0,1,1,71,1,0,1,1,1,1,1,1,1,2,0,2,87.25,2.91
1,1,0,0,0,24,1,0,2,0,0,0,1,1,1,0,1,1,96.0,3.2
0,0,0,1,1,13,1,0,1,1,0,1,0,0,1,0,1,0,63.15,2.1
1,1,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,3,24.8,0.83
0,0,0,0,0,38,1,1,1,0,1,0,1,0,1,0,0,2,68.15,2.27
0,1,0,1,1,4,1,0,0,,,,,,,2,0,2,19.5,0.65
0,0,0,1,1,68,1,1,1,1,1,1,1,1,1,2,1,3,89.05,2.97
0,0,0,1,0,61,1,1,0,,,,,,,2,0,3,25.3,0.84
0,1,0,1,1,16,1,0,1,1,0,1,0,1,0,2,0,0,64.25,2.14
1,0,0,1,0,1,1,0,2,0,0,0,0,1,0,0,0,1,78.8,2.63
0,1,0,1,0,46,1,0,1,1,1,1,1,0,0,2,0,0,65.65,2.19
0,1,1,1,1,72,1,0,2,1,0,1,1,1,1,2,1,2,104.1,3.47
1,1,0,0,0,4,1,0,2,0,0,0,0,1,0,0,0,1,77.85,2.6
0,1,0,0,0,5,1,0,0,,,,,,,0,0,0,19.95,0.66
0,0,0,1,0,60,1,1,2,0,1,1,0,1,1,0,1,1,106.15,3.54
1,1,0,1,0,10,1,0,2,0,0,0,0,0,0,0,1,1,70.1,2.34
0,1,0,0,0,1,1,0,0,,,,,,,0,0,0,20.2,0.67
0,0,1,1,0,39,1,0,2,1,1,0,0,1,1,1,0,0,99.1,3.3
0,0,0,0,0,72,1,0,1,1,1,1,1,0,1,2,1,2,73.0,2.43
1,0,0,1,1,49,1,1,2,0,1,1,1,1,1,2,1,3,107.95,3.6
0,1,0,0,1,62,1,0,1,1,1,0,0,0,0,1,0,3,56.15,1.87
1,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,1,0,73.6,2.45
1,0,0,1,0,34,1,1,2,0,0,0,0,1,1,0,1,1,97.65,3.26
0,1,0,0,0,3,1,0,0,,,,,,,0,0,0,20.7,0.69
1,0,0,0,0,48,1,1,2,0,1,1,0,1,1,0,1,3,107.4,3.58
1,0,1,1,0,43,0,,1,0,1,1,0,1,1,0,0,2,55.55,1.85
1,0,0,0,0,6,1,1,2,1,0,0,0,0,0,0,1,1,79.05,2.64
0,1,0,0,0,4,1,0,1,0,0,0,0,0,1,0,1,0,55.3,1.84
0,0,0,0,0,25,0,,1,1,1,1,0,1,1,1,0,1,61.05,2.03
1,0,1,0,0,25,1,1,2,1,1,0,0,1,1,0,1,0,102.8,3.43
0,0,0,0,0,51,1,1,0,,,,,,,2,0,3,24.95,0.83
0,0,1,0,0,2,1,0,2,0,1,0,0,1,0,0,1,3,83.8,2.79
0,0,0,0,0,66,1,1,2,1,1,1,1,1,0,1,1,3,104.55,3.48
0,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,0,89.4,2.98
1,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,1,45.15,1.5
1,1,0,1,1,17,1,0,2,1,0,1,0,1,0,0,1,1,89.4,2.98
0,0,0,0,0,46,1,0,1,0,0,0,0,0,1,1,0,2,55.65,1.86
1,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,1,68.5,2.28
0,1,0,0,0,11,1,0,2,1,0,1,0,0,0,0,1,3,79.5,2.65
0,1,0,1,0,51,1,0,1,1,1,1,1,1,1,2,1,2,83.25,2.78
0,0,0,1,0,62,1,0,1,1,0,1,1,1,1,2,0,0,81.0,2.7
0,1,1,1,0,23,1,0,0,,,,,,,1,1,1,20.75,0.69
0,0,0,1,1,28,1,0,2,1,0,0,0,0,1,1,1,3,82.85,2.76
1,0,0,1,0,3,1,1,2,0,0,0,0,0,0,0,1,2,74.75,2.49
0,1,0,1,0,48,1,0,0,,,,,,,2,0,0,19.25,0.64
1,0,1,1,0,66,1,1,2,0,0,1,1,1,1,1,1,2,105.95,3.53
0,0,0,1,1,24,1,1,1,1,0,1,0,1,1,2,0,2,78.6,2.62
0,1,0,0,0,19,1,1,1,0,0,0,0,1,1,0,0,0,69.6,2.32
1,1,0,1,0,5,1,1,2,0,1,0,1,0,0,0,1,1,85.4,2.85
0,1,0,1,1,10,0,,1,1,1,1,1,0,1,2,0,2,53.7,1.79
0,0,0,0,0,5,1,1,2,0,0,1,1,0,0,0,1,1,82.75,2.76
0,1,1,1,0,65,1,1,2,1,1,0,0,1,0,2,1,2,92.7,3.09
0,0,1,1,0,72,1,1,1,1,1,1,0,1,1,2,1,2,84.1,2.8
1,0,0,0,0,7,1,0,2,0,0,0,0,1,0,0,1,1,79.7,2.66
1,0,0,0,0,45,1,1,2,0,0,1,1,0,0,0,1,1,87.25,2.91
0,1,0,1,0,9,1,0,1,1,1,0,1,1,0,0,1,0,68.95,2.3
0,0,0,1,1,70,1,1,1,1,1,1,1,1,0,2,0,1,80.7,2.69
0,1,0,0,1,30,1,0,1,0,1,1,0,1,0,1,0,2,64.5,2.15
0,1,0,1,1,68,1,1,2,1,1,1,1,1,1,2,1,3,114.7,3.82
0,0,0,0,0,31,1,0,0,,,,,,,1,0,0,20.95,0.7
0,1,0,0,1,31,0,,1,0,0,0,0,0,0,0,0,2,25.0,0.83
1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,69.35,2.31
1,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,1,80.8,2.69
0,0,1,0,0,5,1,0,2,1,1,0,0,0,0,0,0,1,80.7,2.69
0,0,0,1,1,35,1,0,1,1,0,0,1,0,0,1,1,3,54.95,1.83
0,0,0,1,0,71,1,1,1,1,1,1,1,1,1,2,0,3,87.95,2.93
0,0,0,1,1,71,1,1,2,1,1,1,0,1,0,2,0,3,100.5,3.35
0,0,1,0,0,57,1,0,1,1,0,1,1,1,0,2,0,3,69.85,2.33
0,1,0,0,0,8,0,,1,0,0,0,0,0,0,0,1,2,25.25,0.84
0,0,0,0,1,67,1,1,2,0,1,0,1,1,1,1,1,3,106.6,3.55
1,1,0,1,1,47,1,1,2,0,1,0,0,1,1,0,1,1,99.35,3.31
0,1,0,1,1,1,1,0,0,,,,,,,1,1,1,20.2,0.67
0,0,0,1,0,4,1,0,0,,,,,,,0,0,1,20.15,0.67
0,1,0,1,1,16,1,1,1,1,1,0,1,1,1,0,0,1,84.9,2.83
1,1,0,0,0,2,1,1,2,0,0,0,0,0,1,0,1,1,86.0,2.87
0,0,0,1,0,23,1,0,1,0,0,1,1,0,0,0,0,1,54.25,1.81
0,1,0,1,1,12,1,0,0,,,,,,,0,0,0,20.5,0.68
0,0,0,1,1,15,1,0,1,0,1,1,1,1,1,0,0,3,76.5,2.55
0,1,0,1,0,32,1,0,1,1,1,0,1,0,1,1,0,0,70.5,2.35
0,1,0,0,0,25,1,0,0,,,,,,,1,0,2,19.9,0.66
0,1,0,1,1,36,1,0,0,,,,,,,2,0,2,19.45,0.65
0,0,0,1,1,72,1,0,1,1,1,1,1,1,1,2,0,3,85.3,2.84
0,1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,0,2,112.2,3.74
0,0,0,0,0,29,1,1,2,0,0,1,0,1,1,0,0,3,100.55,3.35
0,1,0,1,1,56,0,,1,0,1,1,0,0,0,1,1,2,36.1,1.2
1,1,0,1,0,67,1,0,2,1,1,0,0,0,1,1,1,2,90.6,3.02
0,1,0,1,1,8,1,0,1,1,0,0,0,0,0,0,1,2,51.3,1.71
0,1,0,0,0,68,1,1,0,,,,,,,2,0,0,24.55,0.82
0,0,0,0,1,62,1,1,0,,,,,,,2,0,3,26.0,0.87
0,0,1,1,0,31,1,1,2,0,0,1,0,1,0,1,1,1,90.7,3.02
0,1,0,0,0,6,1,0,0,,,,,,,0,0,0,20.65,0.69
0,0,0,0,0,8,1,0,2,0,0,0,0,1,0,0,1,3,80.0,2.67
1,1,1,0,0,3,1,1,2,0,1,1,0,1,1,0,1,1,105.0,3.5
0,0,0,1,1,7,1,0,1,1,0,0,0,0,0,0,0,0,50.7,1.69
0,1,0,0,0,68,1,1,2,1,1,1,0,1,0,1,0,3,101.35,3.38
1,1,1,1,0,7,1,1,2,1,1,0,0,0,1,0,1,2,94.7,3.16
0,0,0,1,1,14,1,0,1,1,1,0,1,0,0,0,0,3,59.45,1.98
1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,69.6,2.32
0,1,0,1,0,55,1,0,1,1,1,1,0,0,0,2,0,1,58.6,1.95
0,0,0,0,0,6,0,,1,1,1,1,1,1,1,2,1,0,63.4,2.11
0,0,0,1,1,28,1,0,0,,,,,,,0,1,3,19.55,0.65
0,1,0,0,1,13,1,0,1,0,0,0,0,1,1,0,0,2,66.4,2.21
0,1,1,1,0,23,1,0,2,0,0,0,0,1,1,0,1,1,90.45,3.02
0,1,0,1,0,15,1,0,0,,,,,,,1,0,0,18.8,0.63
0,0,0,1,1,37,1,1,0,,,,,,,0,0,0,26.45,0.88
0,0,0,0,0,23,1,1,0,,,,,,,1,0,2,24.8,0.83
1,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,1,1,73.55,2.45
0,1,0,1,1,38,1,0,1,1,0,1,1,1,1,2,0,2,81.0,2.7
0,1,0,0,0,22,1,1,0,,,,,,,2,0,0,25.25,0.84
1,0,0,1,0,38,1,1,2,0,0,1,1,1,1,0,1,1,105.0,3.5
0,1,0,1,1,53,1,0,0,,,,,,,2,1,0,19.4,0.65
0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,45.4,1.51
0,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,3,108.3,3.61
1,1,0,0,1,1,1,1,2,0,0,0,0,1,1,0,1,1,93.3,3.11
0,0,0,1,1,69,0,,1,0,1,1,0,1,1,2,1,2,54.95,1.83
0,1,1,1,0,35,1,1,2,1,1,0,0,0,1,0,1,1,94.55,3.15
0,1,0,1,1,24,1,0,0,,,,,,,1,1,2,20.8,0.69
1,0,0,1,0,53,1,0,0,,,,,,,1,0,3,20.8,0.69
0,1,0,0,0,15,0,,1,0,0,1,0,1,1,1,0,1,50.75,1.69
0,0,0,0,0,16,0,,1,1,0,0,0,1,0,0,1,1,38.9,1.3
0,1,0,0,0,33,1,0,2,0,1,1,0,0,0,0,1,2,79.0,2.63
0,1,0,1,0,3,0,,1,0,0,0,0,0,0,0,0,0,25.0,0.83
1,1,0,1,1,9,0,,1,0,1,0,0,0,0,0,1,1,29.95,1.0
0,0,0,1,1,23,1,0,1,1,1,0,1,0,0,1,1,0,57.75,1.92
1,0,1,0,0,30,1,1,2,0,1,0,0,1,1,0,1,1,99.7,3.32
0,1,0,1,1,51,1,1,0,,,,,,,1,1,0,23.95,0.8
0,0,0,1,0,60,0,,1,0,1,1,1,1,1,2,0,2,60.8,2.03
0,0,0,0,0,13,0,,1,1,0,0,0,0,0,0,1,3,30.85,1.03
0,1,1,1,0,9,1,0,0,,,,,,,0,1,0,21.25,0.71
0,0,0,1,1,14,1,0,2,0,0,0,0,0,1,0,1,3,80.9,2.7
0,1,0,1,0,34,1,0,0,,,,,,,2,0,2,20.05,0.67
0,1,1,0,0,33,1,1,0,,,,,,,1,1,3,24.9,0.83
0,0,0,1,1,71,1,0,2,0,0,1,0,0,0,2,0,1,76.05,2.53
0,1,1,0,0,16,1,0,2,0,0,0,0,0,0,0,0,1,69.65,2.32
1,1,0,1,0,71,0,,1,0,1,0,0,1,1,2,0,1,49.35,1.64
0,1,0,0,0,26,1,0,2,0,0,1,1,1,1,0,1,1,98.65,3.29
0,1,0,1,1,49,1,1,2,0,0,0,1,1,1,1,1,1,97.95,3.26
0,0,1,0,0,45,1,0,2,1,1,0,1,0,0,0,1,3,85.7,2.86
0,1,0,1,1,33,1,0,0,,,,,,,1,0,0,20.6,0.69
1,0,1,0,0,1,1,0,2,0,0,0,0,1,0,0,1,1,79.2,2.64
0,0,0,1,0,45,1,0,2,0,0,0,1,1,1,2,1,2,95.2,3.17
0,0,0,0,0,1,1,0,0,,,,,,,0,0,0,19.1,0.64
0,0,0,0,0,46,1,0,2,0,0,1,0,0,0,0,1,2,74.8,2.49
0,0,0,1,1,33,1,1,1,0,0,1,1,1,1,1,1,1,79.15,2.64
0,0,1,1,0,25,1,1,1,1,0,0,1,1,0,0,1,2,69.5,2.32
0,1,0,1,0,17,0,,1,0,0,1,1,1,1,1,0,1,54.6,1.82
0,1,0,0,0,32,1,0,2,1,1,1,0,0,1,0,1,2,93.4,3.11
0,1,0,0,0,1,1,0,0,,,,,,,0,0,0,20.4,0.68
1,0,0,1,0,16,0,,1,0,0,0,1,1,1,0,1,1,49.95,1.66
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.3,1.51
0,1,0,1,1,51,1,0,0,,,,,,,2,0,2,19.55,0.65
0,0,1,1,0,15,1,0,2,0,1,0,0,1,1,0,1,1,94.65,3.16
1,0,1,1,0,50,1,1,2,0,1,0,0,1,0,0,1,1,88.05,2.94
0,1,0,0,0,48,1,1,2,0,1,1,0,1,1,2,1,3,108.1,3.6
0,1,0,0,1,27,1,0,1,1,1,0,0,0,0,1,0,0,56.2,1.87
0,1,0,1,1,72,1,0,0,,,,,,,2,0,1,20.35,0.68
0,1,0,1,0,70,1,1,1,1,0,0,1,1,1,2,1,2,76.95,2.56
0,1,0,0,1,15,1,0,1,0,0,1,1,0,0,1,0,2,55.2,1.84
0,1,0,0,0,17,1,1,2,1,1,1,1,1,0,0,1,3,106.65,3.56
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,44.45,1.48
1,1,1,0,0,25,1,1,2,0,1,0,0,1,0,0,1,1,88.95,2.97
0,1,0,0,1,50,0,,1,1,1,0,0,1,0,1,1,3,43.05,1.43
1,1,0,0,0,2,1,0,0,,,,,,,1,0,2,19.3,0.64
1,0,0,0,0,34,1,0,2,0,1,0,0,0,0,0,1,2,73.95,2.47
0,0,0,0,0,13,1,0,2,0,1,0,0,0,0,1,1,0,74.65,2.49
1,1,0,1,0,47,1,1,2,0,1,1,1,1,1,0,1,1,109.55,3.65
0,0,0,0,0,6,1,0,1,0,0,0,0,0,1,0,1,1,55.0,1.83
0,0,0,0,0,46,1,0,2,0,1,1,1,1,1,2,1,3,104.4,3.48
0,1,0,1,0,33,1,0,1,1,1,0,1,0,0,2,1,0,61.05,2.03
1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,50.5,1.68
0,0,0,1,1,30,1,1,0,,,,,,,2,1,0,25.1,0.84
0,1,0,0,0,72,1,1,2,0,1,1,1,1,1,2,0,3,109.2,3.64
